"fileid","fid","dist","ratio"
1889_56_2_2,1889,67,0.752808988764045
1890_570_0_1,1890,105,0.092756183745583
1890_570_0_2,1890,87,0.0818438381937912
189_1154_0_1,189,453,0.755
189_1154_0_2,189,59,0.231372549019608
1891_571_0_1,1891,77,0.102529960053262
1891_571_0_2,1891,10,0.0141843971631206
1893_572_0_1,1893,99,0.140425531914894
1894_572_1_2,1894,8,0.0792079207920792
1895_572_2_1,1895,15,0.211267605633803
1895_572_2_2,1895,8,0.112676056338028
1896_572_3_1,1896,29,0.491525423728814
1897_572_4_1,1897,389,0.653781512605042
1897_572_4_2,1897,91,0.0991285403050109
1898_572_5_1,1898,22,0.0364238410596026
1899_573_0_1,1899,70,0.163551401869159
1899_573_0_2,1899,57,0.0744125326370757
190_1155_0_1,190,98,0.23444976076555
190_1155_0_2,190,91,0.279141104294479
1904_573_5_2,1904,46,0.17037037037037
1905_573_6_1,1905,15,0.0691244239631336
1905_573_6_2,1905,2,0.0294117647058824
1906_574_0_1,1906,49,0.0588942307692308
1906_574_0_2,1906,69,0.0734042553191489
1908_574_2_1,1908,467,0.87781954887218
19_100_2_1,19,377,0.810752688172043
1910_575_0_1,1910,40,0.0615384615384615
191_1156_0_1,191,388,0.626817447495961
191_1156_0_2,191,34,0.0723404255319149
1911_575_1_1,1911,15,0.0857142857142857
1912_575_2_1,1912,37,1
1914_576_0_1,1914,33,0.0657370517928287
1915_576_1_1,1915,3,0.125
1915_576_1_2,1915,16,0.19047619047619
1916_576_2_1,1916,35,0.7
1916_576_2_2,1916,26,0.295454545454545
1918_578_0_1,1918,50,0.0466853408029879
1919_578_1_1,1919,25,1
192_1157_0_1,192,47,0.94
192_1157_0_2,192,140,0.484429065743945
1921_578_3_1,1921,14,0.56
1921_578_3_2,1921,20,0.37037037037037
1922_578_4_1,1922,18,0.580645161290323
1922_578_4_2,1922,22,0.252873563218391
1923_578_5_2,1923,33,0.366666666666667
1924_578_6_1,1924,2,1
1924_578_6_2,1924,26,0.366197183098592
1925_578_7_1,1925,49,0.890909090909091
1925_578_7_2,1925,12,0.125
1926_578_8_1,1926,153,0.466463414634146
1927_579_0_1,1927,24,1
1927_579_0_2,1927,24,1
1928_579_1_1,1928,20,0.119760479041916
1929_579_2_1,1929,99,0.132885906040268
1930_579_3_1,1930,61,0.278538812785388
193_1158_0_1,193,96,0.631578947368421
193_1158_0_2,193,46,0.407079646017699
1931_579_4_1,1931,41,0.158301158301158
1931_579_4_2,1931,5,0.0344827586206897
1932_579_5_1,1932,217,0.875
1932_579_5_2,1932,145,0.584677419354839
1933_579_6_1,1933,139,0.532567049808429
1934_579_7_1,1934,390,0.603715170278638
1934_579_7_2,1934,393,0.772102161100196
1935_579_8_1,1935,37,1
1935_579_8_2,1935,37,1
1936_57_0_1,1936,77,0.0934466019417476
1936_57_0_2,1936,58,0.0645161290322581
1937_580_0_1,1937,46,0.0787671232876712
1937_580_0_2,1937,26,0.0445205479452055
1938_580_1_1,1938,40,0.0681431005110733
1939_580_2_2,1939,4,0.0350877192982456
1940_581_0_1,1940,54,0.0789473684210526
1940_581_0_2,1940,14,0.0171358629130967
194_1159_0_1,194,221,0.754266211604096
194_1159_0_2,194,67,0.41875
1941_581_1_1,1941,32,0.344086021505376
1941_581_1_2,1941,92,0.989247311827957
1942_581_2_1,1942,60,0.346820809248555
1942_581_2_2,1942,40,0.245398773006135
1943_581_3_1,1943,21,0.84
1943_581_3_2,1943,27,0.333333333333333
1944_581_4_1,1944,42,0.933333333333333
1945_582_0_1,1945,72,0.911392405063291
1945_582_0_2,1945,72,0.827586206896552
1946_582_1_1,1946,21,0.0291666666666667
1946_582_1_2,1946,42,0.0838323353293413
1947_582_2_1,1947,15,0.46875
1947_582_2_2,1947,23,0.479166666666667
1948_583_0_1,1948,131,0.148022598870057
1948_583_0_2,1948,37,0.0368525896414343
1949_583_1_1,1949,4,1
1949_583_1_2,1949,7,0.241379310344828
1950_584_0_1,1950,17,0.016798418972332
195_115_0_1,195,37,0.0463659147869674
195_115_0_2,195,38,0.0474406991260924
1953_584_3_1,1953,66,0.515625
1953_584_3_2,1953,98,0.29607250755287
1954_585_0_1,1954,121,0.9453125
1956_585_2_1,1956,25,0.0536480686695279
1957_585_3_1,1957,8,0.571428571428571
1957_585_3_2,1957,9,0.0483870967741935
1958_586_0_1,1958,14,1
1958_586_0_2,1958,28,0.150537634408602
1960_586_2_1,1960,18,0.45
1960_586_2_2,1960,28,0.256880733944954
196_115_1_1,196,13,0.0673575129533679
1961_586_3_1,1961,22,0.0237068965517241
1961_586_3_2,1961,22,0.0296896086369771
1963_586_5_1,1963,46,0.130311614730878
1963_586_5_2,1963,192,0.543909348441926
1965_587_1_1,1965,4,1
1965_587_1_2,1965,19,0.904761904761905
1966_587_2_1,1966,110,0.578947368421053
1966_587_2_2,1966,31,0.206666666666667
1967_588_0_1,1967,130,0.129740518962076
1967_588_0_2,1967,40,0.040281973816717
1968_588_1_1,1968,28,0.183006535947712
1968_588_1_2,1968,27,0.176470588235294
1969_588_2_1,1969,19,1
197_1160_0_1,197,145,0.451713395638629
197_1160_0_2,197,94,0.657342657342657
1971_589_1_2,1971,18,0.642857142857143
1972_589_2_1,1972,22,0.22680412371134
1972_589_2_2,1972,4,0.0194174757281553
1973_58_0_1,1973,45,0.286624203821656
1974_590_0_1,1974,23,0.128491620111732
1974_590_0_2,1974,40,0.5
1975_590_1_1,1975,62,0.146919431279621
1975_590_1_2,1975,18,0.042654028436019
1977_590_3_1,1977,16,1
1977_590_3_2,1977,24,0.116504854368932
1978_590_4_1,1978,27,0.296703296703297
1979_591_0_1,1979,376,0.653913043478261
198_1161_0_1,198,326,0.537067545304778
198_1161_0_2,198,206,0.281420765027322
1981_591_2_1,1981,395,0.663865546218487
1982_592_0_1,1982,28,0.777777777777778
1982_592_0_2,1982,67,0.807228915662651
1983_593_0_1,1983,25,1
1985_594_0_1,1985,22,0.0628571428571429
1985_594_0_2,1985,31,0.0939393939393939
1987_594_2_1,1987,11,1
1988_594_3_1,1988,202,0.990196078431373
1988_594_3_2,1988,190,0.969387755102041
1989_595_0_1,1989,354,0.644808743169399
1989_595_0_2,1989,80,0.283687943262411
199_1162_0_1,199,151,0.309426229508197
199_1162_0_2,199,201,0.306870229007634
1991_595_2_1,1991,159,0.29608938547486
1992_596_0_1,1992,4,1
1992_596_0_2,1992,16,0.41025641025641
1994_596_2_1,1994,4,1
1996_597_0_1,1996,114,0.192893401015228
1997_597_1_1,1997,194,0.375968992248062
1999_597_3_1,1999,356,0.459948320413437
1999_597_3_2,1999,357,0.62303664921466
2000_598_0_1,2000,199,0.739776951672863
200_1163_0_1,200,354,0.813793103448276
200_1163_0_2,200,309,0.8046875
2001_598_1_1,2001,401,0.405460060667341
2001_598_1_2,2001,254,0.410339256865913
2002_598_2_1,2002,7,1
2002_598_2_2,2002,13,0.254901960784314
2003_598_3_1,2003,242,0.825938566552901
2003_598_3_2,2003,77,0.178240740740741
2005_599_1_1,2005,134,0.394117647058824
2006_59_0_1,2006,111,0.18407960199005
2007_5_0_1,2007,62,0.128099173553719
2008_5_1_1,2008,97,0.444954128440367
2008_5_1_2,2008,53,0.237668161434978
2009_600_0_1,2009,93,0.175141242937853
2009_600_0_2,2009,164,0.271523178807947
20_100_3_1,20,327,0.362527716186253
20_100_3_2,20,105,0.124113475177305
2010_600_1_1,2010,10,0.212765957446809
2010_600_1_2,2010,9,0.529411764705882
201_1164_0_1,201,96,0.662068965517241
201_1164_0_2,201,45,0.424528301886792
2011_600_2_1,2011,136,0.362666666666667
2011_600_2_2,2011,118,0.314666666666667
2014_601_2_1,2014,90,0.214285714285714
2014_601_2_2,2014,100,0.371747211895911
2015_602_0_1,2015,28,0.0401721664275466
2015_602_0_2,2015,101,0.1616
2016_602_1_1,2016,5,0.087719298245614
2017_603_0_1,2017,195,0.397148676171079
2017_603_0_2,2017,56,0.0913539967373573
2018_603_1_1,2018,11,0.148648648648649
2018_603_1_2,2018,15,0.182926829268293
2020_604_1_1,2020,274,0.285416666666667
2020_604_1_2,2020,442,0.484118291347207
202_1165_0_1,202,60,0.275229357798165
202_1165_0_2,202,31,0.340659340659341
2021_604_2_1,2021,87,0.171259842519685
2021_604_2_2,2021,173,0.622302158273381
2024_605_1_1,2024,51,0.236111111111111
2024_605_1_2,2024,51,0.258883248730964
2025_606_0_1,2025,58,0.0719602977667494
2026_606_1_1,2026,116,0.53953488372093
2026_606_1_2,2026,31,0.413333333333333
2027_606_2_1,2027,75,0.35377358490566
2029_606_4_1,2029,54,1
2029_606_4_2,2029,48,1
2030_607_0_1,2030,30,1
2030_607_0_2,2030,7,0.0573770491803279
203_1166_0_1,203,100,0.162074554294976
2032_607_2_1,2032,60,0.504201680672269
2032_607_2_2,2032,18,0.151260504201681
2033_608_0_1,2033,268,0.676767676767677
2033_608_0_2,2033,206,0.50990099009901
2034_609_0_1,2034,31,0.0698198198198198
2035_60_0_2,2035,26,1
2037_610_1_1,2037,203,0.280774550484094
2037_610_1_2,2037,30,0.0305188199389624
2038_610_2_1,2038,364,0.527536231884058
2038_610_2_2,2038,25,0.036231884057971
2039_610_3_1,2039,220,0.676923076923077
204_1167_0_1,204,86,0.146258503401361
204_1167_0_2,204,153,0.290322580645161
2044_611_1_1,2044,31,0.0895953757225433
2045_611_2_1,2045,1,0.1
2045_611_2_2,2045,3,0.3
2048_612_0_1,2048,31,0.2
2049_612_1_1,2049,60,0.186915887850467
2049_612_1_2,2049,34,0.120567375886525
2050_613_0_1,2050,28,0.0708860759493671
205_1168_0_1,205,15,0.0328947368421053
2051_613_1_1,2051,13,0.0244360902255639
2051_613_1_2,2051,9,0.0169491525423729
2052_614_0_1,2052,127,0.907142857142857
2052_614_0_2,2052,98,0.809917355371901
2053_614_1_1,2053,229,0.845018450184502
2053_614_1_2,2053,59,0.217712177121771
2055_615_0_1,2055,5,0.00954198473282443
2055_615_0_2,2055,7,0.0185185185185185
2056_616_0_1,2056,27,0.0626450116009281
2056_616_0_2,2056,18,0.0576923076923077
2057_616_1_1,2057,194,0.595092024539877
2058_617_0_1,2058,170,0.602836879432624
2059_617_1_1,2059,37,0.0623946037099494
2060_617_2_1,2060,69,0.0701219512195122
206_1169_0_1,206,28,0.0398860398860399
2062_618_1_1,2062,48,0.047244094488189
2062_618_1_2,2062,44,0.0512820512820513
2063_619_0_1,2063,235,0.159214092140921
2063_619_0_2,2063,17,0.0140148392415499
2064_619_1_1,2064,30,0.152284263959391
2065_619_2_1,2065,27,0.658536585365854
2066_61_0_1,2066,125,0.292056074766355
2066_61_0_2,2066,247,0.823333333333333
2067_61_1_1,2067,17,0.314814814814815
2068_61_2_1,2068,327,0.92112676056338
2068_61_2_2,2068,284,0.809116809116809
2069_620_0_1,2069,221,0.85
2069_620_0_2,2069,42,0.197183098591549
2070_621_0_1,2070,65,0.320197044334975
207_116_0_1,207,261,0.568627450980392
207_116_0_2,207,42,0.0636363636363636
2071_621_1_1,2071,130,0.359116022099448
2072_622_0_1,2072,34,0.0835380835380835
2072_622_0_2,2072,33,0.0926966292134832
2073_623_0_1,2073,11,0.0141935483870968
2075_625_0_1,2075,24,0.0995850622406639
2075_625_0_2,2075,21,0.09375
2076_626_0_1,2076,49,0.0691114245416079
2076_626_0_2,2076,211,0.186560565870911
2077_627_0_1,2077,189,0.230487804878049
2078_628_0_1,2078,61,0.146634615384615
2079_629_0_1,2079,9,0.0221674876847291
2080_62_0_1,2080,87,1
2080_62_0_2,2080,83,1
2081_62_1_1,2081,265,1
2081_62_1_2,2081,263,1
2082_62_2_1,2082,144,0.791208791208791
2082_62_2_2,2082,152,0.808510638297872
2083_62_3_1,2083,110,0.361842105263158
2084_630_0_1,2084,29,0.0527272727272727
2084_630_0_2,2084,166,0.288695652173913
2085_631_0_1,2085,165,0.143353605560382
2086_631_1_1,2086,250,0.383435582822086
2086_631_1_2,2086,460,0.948453608247423
2087_631_2_1,2087,76,0.215909090909091
2088_632_0_1,2088,160,0.334728033472803
2088_632_0_2,2088,183,0.554545454545455
2089_632_1_1,2089,338,0.933701657458563
2089_632_1_2,2089,330,0.932203389830508
209_1170_0_1,209,64,0.229390681003584
209_1170_0_2,209,61,0.257383966244726
2094_633_0_1,2094,2,0.00259067357512953
2095_634_0_1,2095,149,0.693023255813954
2095_634_0_2,2095,18,0.136363636363636
2096_635_0_1,2096,40,0.101010101010101
2096_635_0_2,2096,34,0.125925925925926
2097_636_0_1,2097,68,0.307692307692308
2098_637_0_1,2098,42,0.0580110497237569
2099_638_0_1,2099,109,0.143421052631579
2099_638_0_2,2099,124,0.174647887323944
2100_639_0_1,2100,70,0.129151291512915
210_1171_0_1,210,121,0.400662251655629
210_1171_0_2,210,171,0.863636363636364
2101_63_0_1,2101,60,0.072992700729927
2101_63_0_2,2101,53,0.0509125840537944
2102_63_1_1,2102,8,0.0218579234972678
2102_63_1_2,2102,9,0.0245901639344262
2103_640_0_1,2103,76,0.0985732814526589
2103_640_0_2,2103,55,0.0958188153310105
2104_641_0_1,2104,285,0.922330097087379
2106_643_0_1,2106,133,0.201820940819423
2107_644_0_1,2107,29,0.254385964912281
2108_645_0_1,2108,13,0.0567685589519651
2108_645_0_2,2108,13,0.134020618556701
2109_646_0_1,2109,55,1
21_1010_0_1,21,45,0.195652173913043
2110_647_0_1,2110,41,0.179039301310044
2110_647_0_2,2110,23,0.130681818181818
211_1172_0_1,211,204,0.204819277108434
211_1172_0_2,211,245,0.305867665418227
2111_648_0_1,2111,50,0.126582278481013
2111_648_0_2,2111,123,0.405940594059406
2112_649_0_1,2112,18,1
2112_649_0_2,2112,8,0.2
2114_64_1_1,2114,2,1
2115_64_2_1,2115,23,0.181102362204724
2117_651_0_1,2117,36,0.0320569902048085
2118_652_0_1,2118,89,0.0762639245929734
2118_652_0_2,2118,29,0.0256637168141593
2119_653_0_1,2119,55,0.068922305764411
2119_653_0_2,2119,207,0.237931034482759
2120_654_0_1,2120,75,0.085812356979405
212_1173_0_1,212,121,0.0784186649384316
212_1173_0_2,212,50,0.03382949932341
2121_655_0_1,2121,20,0.0247524752475248
2122_655_1_1,2122,66,0.0915395284327323
2122_655_1_2,2122,194,0.332761578044597
2123_656_0_1,2123,84,0.256880733944954
2123_656_0_2,2123,60,0.215827338129496
2124_656_1_1,2124,26,0.0253411306042885
2124_656_1_2,2124,25,0.0236742424242424
2125_657_0_1,2125,51,0.0791925465838509
2126_658_0_1,2126,51,0.227678571428571
2127_659_0_1,2127,32,0.1285140562249
2127_659_0_2,2127,10,0.0373134328358209
2128_65_0_1,2128,20,0.119047619047619
2128_65_0_2,2128,19,0.125
2129_65_1_1,2129,43,0.472527472527473
2129_65_1_2,2129,35,0.228758169934641
2130_660_0_1,2130,169,0.404306220095694
2130_660_0_2,2130,121,0.340845070422535
213_1174_0_1,213,72,0.093628088426528
213_1174_0_2,213,28,0.0368906455862978
2131_661_0_1,2131,72,0.157894736842105
2131_661_0_2,2131,155,0.230654761904762
2132_662_0_1,2132,21,0.049645390070922
2132_662_0_2,2132,21,0.0623145400593472
2134_664_0_1,2134,119,0.276102088167053
2135_665_0_1,2135,27,0.0828220858895705
2136_666_0_1,2136,90,0.241935483870968
2138_668_0_1,2138,53,0.221757322175732
2139_669_0_1,2139,75,0.117554858934169
2140_66_0_1,2140,10,0.0130718954248366
2140_66_0_2,2140,10,0.0181159420289855
214_1175_0_1,214,109,0.8515625
2141_670_0_1,2141,50,0.208333333333333
2141_670_0_2,2141,14,0.0654205607476635
2142_671_0_1,2142,51,0.2125
2143_672_0_1,2143,58,1
2144_673_0_1,2144,104,0.137566137566138
2146_675_0_1,2146,88,0.0831758034026465
2149_676_1_1,2149,46,0.0774410774410774
2149_676_1_2,2149,7,0.0195530726256983
2150_677_0_1,2150,7,0.162790697674419
2150_677_0_2,2150,7,0.368421052631579
215_1176_0_1,215,105,0.555555555555556
2151_678_0_1,2151,154,0.0981516889738687
2151_678_0_2,2151,139,0.104276069017254
2152_679_0_1,2152,149,0.119678714859438
2152_679_0_2,2152,62,0.0560072267389341
2155_680_0_1,2155,64,0.103727714748784
2155_680_0_2,2155,77,0.14
2156_681_0_1,2156,60,0.113851992409867
2157_682_0_1,2157,31,0.0331196581196581
2157_682_0_2,2157,20,0.0184672206832872
2159_683_0_1,2159,135,0.28125
2160_684_0_1,2160,13,0.0242085661080074
216_1177_0_1,216,32,0.154589371980676
216_1177_0_2,216,17,0.0682730923694779
2161_685_0_1,2161,89,0.191810344827586
2162_686_0_1,2162,142,0.361323155216285
2162_686_0_2,2162,37,0.0915841584158416
2163_687_0_1,2163,323,0.443681318681319
2163_687_0_2,2163,417,0.625187406296852
2164_688_0_1,2164,41,0.0545938748335553
2164_688_0_2,2164,59,0.108256880733945
2165_689_0_1,2165,64,0.0831168831168831
2165_689_0_2,2165,51,0.0768072289156626
2167_68_0_1,2167,259,0.265913757700205
2167_68_0_2,2167,15,0.0176263219741481
2168_68_1_1,2168,100,0.613496932515337
2168_68_1_2,2168,8,0.049079754601227
2170_691_0_1,2170,240,0.452830188679245
217_1178_0_1,217,124,0.794871794871795
217_1178_0_2,217,56,0.366013071895425
2171_692_0_1,2171,67,0.109298531810767
2171_692_0_2,2171,97,0.153238546603476
2172_693_0_1,2172,142,0.375661375661376
2172_693_0_2,2172,152,0.368932038834951
2173_694_0_1,2173,57,0.245689655172414
2173_694_0_2,2173,111,0.555
2174_695_0_1,2174,70,0.479452054794521
2174_695_0_2,2174,81,0.692307692307692
2175_696_0_1,2175,11,0.1
2177_698_0_1,2177,19,0.0863636363636364
2178_699_0_1,2178,13,0.144444444444444
2179_69_0_1,2179,5,0.00464252553389044
2179_69_0_2,2179,62,0.0770186335403727
2180_6_0_1,2180,34,0.053125
2180_6_0_2,2180,619,0.912979351032448
218_1179_0_1,218,84,0.0746003552397869
218_1179_0_2,218,161,0.160678642714571
2181_700_0_1,2181,84,0.105
2181_700_0_2,2181,85,0.0991831971995333
2182_701_0_1,2182,91,0.0860113421550095
2183_702_0_1,2183,55,0.0521327014218009
2183_702_0_2,2183,13,0.0114942528735632
2184_703_0_1,2184,103,0.407114624505929
2184_703_0_2,2184,86,0.298611111111111
2185_704_0_1,2185,58,0.0388739946380697
2186_705_0_1,2186,36,0.0487804878048781
2187_706_0_1,2187,38,0.655172413793103
2188_707_0_1,2188,58,1
2189_708_0_1,2189,53,0.757142857142857
2190_709_0_1,2190,105,0.156482861400894
2192_70_0_1,2192,53,0.0557308096740273
2192_70_0_2,2192,19,0.0180094786729858
2195_712_0_1,2195,71,0.107250755287009
2195_712_0_2,2195,85,0.117079889807163
2196_713_0_1,2196,33,0.0267639902676399
2196_713_0_2,2196,35,0.0260610573343261
2198_714_0_1,2198,38,0.0587326120556414
2198_714_0_2,2198,73,0.121464226289517
2199_715_0_1,2199,67,0.106012658227848
2199_715_0_2,2199,3,0.00638297872340425
2200_716_0_1,2200,178,0.231168831168831
2200_716_0_2,2200,506,0.656290531776913
2201_717_0_1,2201,197,0.355595667870036
2203_719_0_1,2203,49,0.0705035971223022
2206_719_3_1,2206,403,0.407482305358948
2206_719_3_2,2206,51,0.0583524027459954
2207_71_0_1,2207,94,1
2207_71_0_2,2207,94,1
2209_720_0_1,2209,120,0.162822252374491
2209_720_0_2,2209,254,0.29569266589057
22_1011_0_1,22,74,0.184538653366584
22_1011_0_2,22,111,0.40072202166065
2210_721_0_1,2210,599,0.749687108886108
2210_721_0_2,2210,302,0.456883509833585
221_117_2_1,221,45,0.171102661596958
2211_722_0_1,2211,130,0.274841437632135
2211_722_0_2,2211,91,0.191176470588235
2212_723_0_1,2212,36,0.0646319569120287
2213_724_0_1,2213,153,0.950310559006211
2214_725_0_1,2214,27,0.036144578313253
2214_725_0_2,2214,43,0.0711920529801325
2215_726_0_1,2215,71,0.0725229826353422
2215_726_0_2,2215,75,0.0857142857142857
2216_727_0_1,2216,114,0.227091633466135
2216_727_0_2,2216,44,0.0960698689956332
2217_728_0_1,2217,124,0.158365261813538
2217_728_0_2,2217,105,0.189530685920578
2218_729_0_1,2218,29,0.0725
2218_729_0_2,2218,36,0.113207547169811
222_1180_0_1,222,7,0.0221518987341772
222_1180_0_2,222,21,0.0846774193548387
2221_72_2_1,2221,75,0.0772399588053553
2222_730_0_1,2222,28,0.056
2223_731_0_1,2223,34,0.0471567267683773
2226_734_0_1,2226,74,0.140417457305503
2226_734_0_2,2226,40,0.0773694390715667
2227_735_0_1,2227,59,0.052491103202847
2227_735_0_2,2227,52,0.057649667405765
2228_736_0_1,2228,55,0.188356164383562
2229_737_0_1,2229,131,0.135330578512397
2229_737_0_2,2229,51,0.119718309859155
223_1181_0_1,223,33,0.0799031476997579
223_1181_0_2,223,39,0.128289473684211
2231_738_0_1,2231,274,0.480701754385965
2231_738_0_2,2231,96,0.332179930795848
2232_739_0_1,2232,30,0.0671140939597315
2232_739_0_2,2232,42,0.0576923076923077
2233_73_0_1,2233,38,0.0469135802469136
2233_73_0_2,2233,8,0.0100125156445557
2234_73_1_1,2234,32,0.516129032258065
2235_73_2_1,2235,6,0.3
2235_73_2_2,2235,6,0.3
2236_740_0_1,2236,18,1
2236_740_0_2,2236,34,0.653846153846154
2237_741_0_1,2237,8,1
2237_741_0_2,2237,26,0.590909090909091
2238_742_0_1,2238,264,0.865573770491803
2238_742_0_2,2238,117,0.411971830985915
2239_743_0_1,2239,35,0.086848635235732
2239_743_0_2,2239,35,0.0813953488372093
224_1182_0_1,224,2,1
2241_744_0_1,2241,62,0.0990415335463259
2241_744_0_2,2241,8,0.0142348754448399
2242_745_0_1,2242,49,0.105376344086022
2242_745_0_2,2242,57,0.120507399577167
2246_748_0_1,2246,42,0.107142857142857
2247_749_0_1,2247,43,0.10969387755102
2247_749_0_2,2247,43,0.13109756097561
2248_74_0_1,2248,23,0.821428571428571
2248_74_0_2,2248,32,0.182857142857143
2249_750_0_1,2249,21,0.0492957746478873
2249_750_0_2,2249,18,0.0363636363636364
2250_751_0_1,2250,31,0.0262267343485618
2250_751_0_2,2250,31,0.0289449112978525
225_1183_0_1,225,4,1
2251_752_0_1,2251,354,0.369905956112853
2251_752_0_2,2251,411,0.421971252566735
2252_753_0_1,2252,310,0.295519542421354
2252_753_0_2,2252,303,0.351508120649652
2253_754_0_1,2253,32,0.0395550061804697
2253_754_0_2,2253,66,0.102484472049689
2254_755_0_1,2254,4,1
2254_755_0_2,2254,5,0.072463768115942
2255_756_0_1,2255,4,0.0056657223796034
2255_756_0_2,2255,4,0.0070298769771529
2258_759_0_1,2258,32,0.213333333333333
2258_759_0_2,2258,37,0.44047619047619
2259_75_0_1,2259,78,0.327731092436975
2259_75_0_2,2259,97,0.734848484848485
2260_760_0_1,2260,269,0.810240963855422
2262_762_0_1,2262,44,0.0684292379471229
2263_763_0_1,2263,35,0.137795275590551
2263_763_0_2,2263,19,0.1
2264_763_1_1,2264,220,0.528846153846154
2264_763_1_2,2264,64,0.125984251968504
2267_764_2_1,2267,137,0.118717504332756
2268_765_0_2,2268,8,0.0588235294117647
2269_766_0_1,2269,124,0.885714285714286
2269_766_0_2,2269,35,0.421686746987952
2270_767_0_1,2270,21,0.0415841584158416
2270_767_0_2,2270,31,0.054006968641115
227_1185_0_1,227,2,1
2271_768_0_1,2271,39,1
2271_768_0_2,2271,63,0.480916030534351
2272_769_0_1,2272,32,0.0941176470588235
2273_76_0_1,2273,41,0.0575842696629214
2274_770_0_1,2274,206,0.178664353859497
2274_770_0_2,2274,138,0.120946538124452
2275_771_0_1,2275,102,0.268421052631579
2275_771_0_2,2275,111,0.284615384615385
2276_772_0_1,2276,68,0.114478114478114
2276_772_0_2,2276,52,0.0920353982300885
2277_773_0_1,2277,35,0.0622775800711744
2277_773_0_2,2277,35,0.0581395348837209
2279_775_0_1,2279,166,0.185474860335196
2280_776_0_1,2280,84,0.139072847682119
228_1186_0_1,228,2,1
2281_777_0_1,2281,39,0.0965346534653465
2281_777_0_2,2281,39,0.0802469135802469
2282_778_0_1,2282,136,0.515151515151515
2282_778_0_2,2282,201,0.804
2283_779_0_1,2283,35,0.0477489768076398
2284_77_0_1,2284,12,0.0216606498194946
2284_77_0_2,2284,130,0.472727272727273
2285_77_1_1,2285,32,0.914285714285714
2286_780_0_1,2286,37,0.0629251700680272
2286_780_0_2,2286,67,0.0935754189944134
2287_781_0_1,2287,85,0.184782608695652
2287_781_0_2,2287,55,0.120614035087719
2288_782_0_1,2288,17,0.025297619047619
2288_782_0_2,2288,17,0.0268987341772152
2289_783_0_1,2289,13,0.0161691542288557
2289_783_0_2,2289,40,0.056657223796034
2290_784_0_1,2290,221,0.575520833333333
2290_784_0_2,2290,155,0.553571428571429
229_1187_0_1,229,5,1
2292_786_0_1,2292,86,0.153297682709447
2292_786_0_2,2292,13,0.0228471001757469
2293_787_0_1,2293,33,0.0373725934314836
2293_787_0_2,2293,25,0.0301204819277108
2294_788_0_1,2294,34,0.0758928571428571
2296_78_0_1,2296,25,0.675675675675676
2296_78_0_2,2296,107,0.424603174603175
2297_78_1_1,2297,9,0.0775862068965517
2299_791_0_1,2299,44,0.0516431924882629
2299_791_0_2,2299,39,0.0445205479452055
2300_792_0_1,2300,39,0.0588235294117647
2300_792_0_2,2300,41,0.0608308605341246
230_1188_0_1,230,7,1
2302_793_0_1,2302,26,0.119815668202765
2302_793_0_2,2302,17,0.0720338983050847
2303_794_0_1,2303,74,0.142581888246628
2304_795_0_1,2304,117,0.527027027027027
2304_795_0_2,2304,104,0.584269662921348
2305_796_0_1,2305,51,0.069672131147541
2305_796_0_2,2305,38,0.0551523947750363
2306_797_0_1,2306,29,0.0378590078328982
2306_797_0_2,2306,8,0.0110041265474553
2307_798_0_1,2307,27,0.0347490347490347
2307_798_0_2,2307,28,0.0314606741573034
2308_799_0_1,2308,319,0.659090909090909
2308_799_0_2,2308,68,0.118055555555556
2309_79_0_1,2309,29,0.0709046454767726
23_1012_0_1,23,8,0.0344827586206897
231_1189_0_1,231,64,0.516129032258065
2311_79_2_1,2311,116,1
2312_7_0_1,2312,94,0.435185185185185
2312_7_0_2,2312,100,1
2313_800_0_1,2313,82,0.184269662921348
2313_800_0_2,2313,26,0.0695187165775401
2314_801_0_1,2314,27,0.0276073619631902
2315_802_0_1,2315,58,0.105646630236794
2315_802_0_2,2315,267,0.331265508684864
2316_803_0_1,2316,26,0.0631067961165049
2318_805_0_1,2318,15,0.0235109717868339
2319_806_0_1,2319,134,0.383954154727794
2319_806_0_2,2319,120,0.350877192982456
2320_807_0_1,2320,23,0.0818505338078292
232_118_0_1,232,155,0.289179104477612
232_118_0_2,232,61,0.121513944223108
2322_809_0_1,2322,43,0.0363790186125212
2323_80_0_1,2323,74,0.510344827586207
2324_80_1_1,2324,22,1
2325_80_2_1,2325,53,0.115217391304348
2325_80_2_2,2325,103,0.290960451977401
2326_80_3_1,2326,30,1
2326_80_3_2,2326,52,0.702702702702703
2327_810_0_1,2327,109,0.0949477351916376
2327_810_0_2,2327,35,0.0308370044052863
2328_811_0_1,2328,82,0.108322324966975
2328_811_0_2,2328,22,0.0280612244897959
2329_812_0_1,2329,47,0.118090452261307
2329_812_0_2,2329,24,0.0390243902439024
2330_813_0_1,2330,112,0.470588235294118
2330_813_0_2,2330,71,0.44375
233_118_1_1,233,51,0.202380952380952
2331_814_0_1,2331,78,0.254071661237785
2331_814_0_2,2331,26,0.146067415730337
2332_815_0_1,2332,128,0.159203980099502
2333_816_0_1,2333,284,0.257013574660633
2333_816_0_2,2333,329,0.290636042402827
2334_817_0_1,2334,10,0.0123456790123457
2334_817_0_2,2334,17,0.0203349282296651
2335_818_0_1,2335,29,0.116465863453815
2335_818_0_2,2335,22,0.11
2336_819_0_1,2336,121,1
2336_819_0_2,2336,106,1
