ogc_fid,page_no,track_id,start_lon,start_lat,end_lon,end_lat
565,165,0,11.53404,48.1895511,11.5856394,48.0992931
566,166,0,11.5856053,48.0994635,11.6731499,48.082672
567,167,0,11.673144,48.0826729,11.5116896,48.1039761
568,167,1,11.7064359,48.0616524,11.6430383,48.2480581
569,167,2,11.7223343,48.1746067,11.7211605,48.1736856
570,167,3,11.370871,48.120675,11.3696479,48.1208574
571,167,4,11.70666,48.061851,11.642887,48.248061
572,168,0,11.511712,48.1039776,11.5556793,48.0986003
573,169,0,11.5556854,48.0986078,11.5975713,48.0711078
574,16,0,11.507268,48.0713579,11.567124,48.127207
575,16,1,11.3608939,48.0755759,11.5797547,48.1079022
576,170,0,11.5973138,48.0700564,11.5752829,48.148019
577,170,1,11.615945,48.190995,11.616154,48.190935
578,170,2,11.4365612,48.1037212,11.3617625,48.1143577
579,171,0,11.5752619,48.1480318,11.55926,48.1011731
580,172,0,11.55926,48.1011731,11.53746,48.1867483
581,173,0,11.5376366,48.1867316,11.6257185,48.1243522
582,174,0,11.6257385,48.1243742,11.6585871,48.1183269
583,175,0,11.6585652,48.1183159,11.6430113,48.1212873
584,176,0,11.6429159,48.121287,11.64326,48.1213125
585,177,0,11.6432124,48.1213021,11.6242187,48.1265854
586,178,0,11.6242261,48.126584,11.6540582,48.1247461
587,179,0,11.6540879,48.1247404,11.3609376,48.1306937
588,179,1,11.5898663,48.1695484,11.5899451,48.1701787
589,17,0,11.5797146,48.1079818,11.3689203,48.1948227
590,17,1,11.642228,48.247383,11.706687,48.062065
591,17,2,11.642393,48.247604,11.706226,48.061607
592,17,3,11.707757,48.062428,11.642805,48.248119
593,17,4,11.641995,48.247013,11.474085,48.062309
594,17,5,11.475344,48.063126,11.642945,48.2481
595,17,6,11.5550216,48.1403451,11.3608361,48.2019379
596,17,7,11.599455,48.124828,11.7207,48.113247
597,17,8,11.7162114,48.1145397,11.5886193,48.1255553
598,180,0,11.5899487,48.1702148,11.6349625,48.1648775
599,181,0,11.6349184,48.1648904,11.5888496,48.1697747
600,181,1,11.708773,48.128588,11.70301,48.1267429
601,181,2,11.3792412,48.1305607,11.3796066,48.1271226
602,181,3,11.5799093,48.1153373,11.5799446,48.1156959
603,181,4,11.5885242,48.1695848,11.5885026,48.1695071
604,181,5,11.5892107,48.1697095,11.6264889,48.1766054
605,182,0,11.6265845,48.1768004,11.5907979,48.1692734
606,182,1,11.5907672,48.1717277,11.5895211,48.1695381
607,182,2,11.5889193,48.1696698,11.5885209,48.1694183
608,182,3,11.5884052,48.1695557,11.6286758,48.1813823
609,183,0,11.6287837,48.1815646,11.5883471,48.1694672
610,183,1,11.5884985,48.1696852,11.588047,48.1696577
611,183,2,11.5895113,48.1693593,11.6130666,48.1682715
612,183,3,11.5889332,48.1695293,11.5891217,48.1695931
613,184,0,11.5893397,48.16963,11.5884595,48.1696037
614,184,1,11.5887157,48.1696602,11.588269,48.1695758
615,184,2,11.6102995,48.1672079,11.5885093,48.1695609
616,184,3,11.5891637,48.1697503,11.6181058,48.1724865
617,185,0,11.6178563,48.1724089,11.5889156,48.1695708
618,185,1,11.5884377,48.1697516,11.5892668,48.1695726
619,185,2,11.5891305,48.1697461,11.5893101,48.1697166
620,185,3,11.5880466,48.1694873,11.6235044,48.178099
621,186,0,11.6234097,48.1780479,11.5882466,48.1694448
622,186,1,11.6039668,48.1690326,11.5883894,48.1694521
623,186,2,11.5911074,48.1688892,11.5947633,48.1702131
624,186,3,11.5883445,48.1694093,11.5881376,48.1694485
625,186,4,11.5882264,48.1694575,11.5882395,48.1694463
626,186,5,11.707115,48.061969,11.677558,48.196642
627,187,0,11.67861,48.196348,11.5293867,48.1817148
628,187,1,11.4591605,48.0925308,11.4575652,48.0931704
629,187,2,11.7225891,48.1420952,11.6119158,48.1384742
630,187,3,11.6696277,48.2325546,11.6693481,48.2325059
631,188,0,11.5294326,48.1817596,11.5573346,48.1378019
632,188,1,11.462115,48.176905,11.453336,48.146581
633,189,0,11.453348,48.146634,11.595507,48.124051
634,189,1,11.4365768,48.2481184,11.4551088,48.22136
635,18,0,11.3686563,48.1948023,11.4712514,48.2073748
636,190,0,11.454904,48.2216832,11.5097605,48.1458505
637,190,1,11.5782855,48.1104498,11.5259351,48.1085457
638,190,2,11.5060136,48.0785836,11.5038654,48.0817792
639,191,0,11.5038375,48.0818006,11.5338964,48.112526
640,191,1,11.6294429,48.153902,11.5154232,48.1097084
641,191,2,11.5080635,48.0976857,11.5179432,48.1240133
642,191,3,11.366586,48.222597,11.590455,48.146817
643,192,0,11.590688,48.14672,11.712447,48.064609
644,192,1,11.442664,48.1279396,11.5391587,48.116626
645,192,2,11.5262806,48.1104201,11.5243857,48.1077103
646,192,3,11.3900898,48.127943,11.3826776,48.179214
647,192,4,11.533005,48.246645,11.533268,48.246969
648,192,5,11.72121,48.196434,11.708684,48.062844
649,192,6,11.7220967,48.1752726,11.5727236,48.1755386
650,193,0,11.3826776,48.179214,11.6911316,48.0919766
651,193,1,11.7226306,48.1822092,11.573,48.1814699
652,194,0,11.6911,48.0919766,11.685265,48.115485
653,194,1,11.5655994,48.1462526,11.5720367,48.1476581
654,195,0,11.5720582,48.1476581,11.5739893,48.1570565
655,196,0,11.5739893,48.1570672,11.5748476,48.1589019
656,196,1,11.721904,48.1718799,11.7228551,48.1709834
657,196,2,11.3608688,48.2319072,11.6080212,48.1404
658,196,3,11.5498966,48.1248915,11.522148,48.1069985
659,196,4,11.5028938,48.0969365,11.5342213,48.1105617
660,196,5,11.3608966,48.2259537,11.5019487,48.1255619
661,196,6,11.5358696,48.1170088,11.5099631,48.1062565
662,196,7,11.5364479,48.1108042,11.5179006,48.1130868
663,197,0,11.5178365,48.1130929,11.5092339,48.1062803
664,197,1,11.5567107,48.1614667,11.5123659,48.1079741
665,197,2,11.5948581,48.1710702,11.5902102,48.1661807
666,198,0,11.5902102,48.1661807,11.584203,48.144827
667,198,1,11.5528903,48.1641641,11.5459184,48.1729933
668,199,0,11.584203,48.144827,11.450809,48.142741
669,199,1,11.620796,48.190023,11.597396,48.146797
670,19,0,11.4712607,48.2073815,11.4768666,48.2044754
671,1,0,11.5872774,48.2204973,11.5949787,48.1718836
672,1,1,11.5946838,48.1714249,11.7134196,48.204166
673,200,0,11.597628,48.147202,11.615963,48.190855
674,200,1,11.624671,48.190336,11.595934,48.172245
675,200,2,11.5580228,48.1407777,11.647807,48.075128
676,200,3,11.6175985,48.1139602,11.6429173,48.2480431
677,201,0,11.647868,48.075145,11.4179133,48.1252466
678,201,1,11.492004,48.1228703,11.491901,48.1229439
679,201,2,11.589769,48.165996,11.590163,48.164132
680,202,0,11.4178666,48.1252149,11.623035,48.0698249
681,203,0,11.6229899,48.0698133,11.573711,48.201037
682,204,0,11.573711,48.201064,11.5541259,48.1920986
683,204,1,11.5570116,48.1285913,11.5212919,48.1062579
684,205,0,11.5541048,48.1920525,11.5980747,48.151135
685,205,1,11.615963,48.191074,11.616368,48.190799
686,205,2,11.615888,48.190939,11.481085,48.088361
687,205,3,11.61588,48.190949,11.614769,48.190741
688,205,4,11.616765,48.178987,11.616113,48.191015
689,205,5,11.577381,48.142363,11.583917,48.155528
690,205,6,11.5030909,48.0942841,11.5031529,48.0944034
691,206,0,11.5032423,48.0943901,11.4992986,48.0985214
692,206,1,11.5955542,48.0617245,11.5062477,48.0986888
693,206,2,11.5975415,48.1508111,11.5650124,48.1678534
694,207,0,11.565025,48.1679524,11.4355183,48.1547589
695,207,1,11.620794,48.19132,11.554012,48.139536
696,208,0,11.553577,48.138686,11.616111,48.190994
697,208,1,11.616621,48.190756,11.616089,48.190949
698,208,2,11.615727,48.190846,11.616082,48.190943
699,208,3,11.5317845,48.1961564,11.5787895,48.111547
700,209,0,11.5787337,48.1115941,11.67998,48.247883
701,209,1,11.6629019,48.2273634,11.7227171,48.245017
702,209,2,11.61596,48.191557,11.614441,48.19104
703,209,3,11.615921,48.190916,11.612055,48.194425
704,209,4,11.565379,48.139834,11.575485,48.137221
705,209,5,11.616156,48.190831,11.551632,48.131241
706,20,0,11.476852,48.2044741,11.6559416,48.19843
707,20,1,11.717847,48.185722,11.63224,48.226668
708,20,2,11.633502,48.230292,11.711418,48.064073
709,20,3,11.3929462,48.0670606,11.3880043,48.061656
710,20,4,11.4185572,48.0724801,11.4153849,48.0681464
711,20,5,11.4404313,48.0744546,11.4374128,48.0763582
712,210,0,11.551698,48.131242,11.558225,48.129678
713,210,1,11.615407,48.190797,11.616082,48.190943
714,210,2,11.615832,48.19091,11.616368,48.190799
715,210,3,11.612191,48.192562,11.616071,48.190934
716,210,4,11.620843,48.209364,11.61895,48.210358
717,210,5,11.3683547,48.2215254,11.3690784,48.2314592
718,212,0,11.626158,48.139251,11.609838,48.0879534
719,212,1,11.4723594,48.1817768,11.4837481,48.1671718
720,212,2,11.452432,48.1140432,11.4859329,48.1265174
721,212,3,11.4842848,48.1253085,11.4526539,48.1140429
722,212,4,11.5443631,48.1324154,11.5803377,48.1485152
723,213,0,11.5803178,48.1484863,11.5439451,48.1324601
724,213,1,11.621683,48.192396,11.616368,48.190799
725,213,2,11.68001,48.061623,11.7115533,48.0774649
726,214,0,11.7116083,48.0774533,11.646115,48.074915
727,214,1,11.615949,48.191086,11.616368,48.190799
728,215,0,11.6460519,48.074902,11.616368,48.190799
729,215,1,11.616032,48.190932,11.616043,48.190911
730,215,2,11.616,48.191082,11.616066,48.19093
731,215,3,11.616265,48.190972,11.616765,48.204368
732,215,4,11.616265,48.190972,11.616765,48.204368
733,215,5,11.616216,48.191024,11.625124,48.190428
734,215,6,11.616328,48.190898,11.616035,48.190904
735,215,7,11.61629,48.190963,11.616089,48.190949
736,215,8,11.619501,48.190126,11.616066,48.190929
737,215,9,11.616061,48.190987,11.668457,48.171564
738,216,0,11.668161,48.17145,11.616051,48.190917
739,216,1,11.61996,48.191376,11.541286,48.124329
740,216,2,11.616014,48.190924,11.616089,48.190949
741,216,3,11.615906,48.190916,11.616394,48.191293
742,216,4,11.615698,48.190959,11.669516,48.06174
743,216,5,11.621874,48.190878,11.616089,48.190949
744,216,6,11.61583,48.19092,11.615927,48.190897
745,216,7,11.624539,48.190766,11.616073,48.190936
746,216,8,11.616172,48.190908,11.616089,48.190949
747,216,9,11.616138,48.19092,11.616368,48.190799
748,216,10,11.7074765,48.0620948,11.6368048,48.2171816
749,217,0,11.6354699,48.21798,11.6642488,48.2480512
750,217,1,11.532743,48.248015,11.360835,48.114136
751,217,2,11.7063961,48.0616104,11.6429556,48.2481378
752,217,3,11.4726816,48.0616343,11.552241,48.1636776
753,218,0,11.5521987,48.1637307,11.6048714,48.2029751
754,218,1,11.722842,48.0954919,11.373187,48.07966
755,218,2,11.7187233,48.061635,11.7187233,48.061635
756,218,3,11.5431126,48.1321557,11.5394525,48.1314332
757,219,0,11.5394501,48.1314036,11.5440094,48.132422
758,219,1,11.5544765,48.1341876,11.6204499,48.0692966
759,219,2,11.616377,48.0623789,11.6278517,48.1121591
760,21,0,11.6559416,48.19843,11.4409011,48.238017
761,220,0,11.6203916,48.0692816,11.65912,48.0788699
762,220,1,11.6419668,48.2470169,11.6159172,48.1413688
763,220,2,11.5413344,48.1007104,11.5496088,48.1131264
764,221,0,11.54968,48.113136,11.7142912,48.2042912
765,222,0,11.7143776,48.2042976,11.5335408,48.1001152
766,223,0,11.5335472,48.1001152,11.5327264,48.099904
767,223,1,11.5817485,48.1504734,11.533372,48.1001239
768,223,2,11.5442766,48.1324594,11.5445351,48.132428
769,223,3,11.590524,48.184384,11.5467656,48.1859424
770,224,0,11.5463368,48.1860032,11.41508,48.17504
771,225,0,11.4149,48.17507,11.5878754,48.2140933
772,226,0,11.587877,48.2142953,11.4193763,48.0682246
773,227,0,11.4193154,48.0686001,11.4964958,48.1473815
774,227,1,11.5430817,48.1321728,11.5442518,48.1324501
775,227,2,11.5599289,48.1390139,11.5367636,48.0616619
776,228,0,11.4952883,48.1473011,11.5779376,48.2474255
777,228,1,11.6702737,48.1436882,11.6829214,48.1436958
778,228,2,11.582294,48.134819,11.636729,48.061729
779,228,3,11.527225,48.129597,11.361055,48.114162
780,228,4,11.565567,48.137188,11.592916,48.146275
781,229,0,11.5780019,48.2474684,11.6303157,48.2481873
782,229,1,11.5443339,48.1324835,11.5443341,48.1324424
783,229,2,11.5276411,48.0963546,11.51514,48.0944431
784,22,0,11.4409497,48.2380395,11.534128,48.1351203
785,230,0,11.5159427,48.0944542,11.5323612,48.0999541
786,230,1,11.532814,48.247737,11.362344,48.225333
787,230,2,11.3647497,48.2236729,11.7178979,48.1853956
788,230,3,11.3608127,48.2096976,11.4263906,48.1741485
789,230,4,11.603527,48.113802,11.682401,48.248138
790,230,5,11.542379,48.061692,11.603387,48.113773
791,231,0,11.4263458,48.1741523,11.4530378,48.1678873
792,232,0,11.4527803,48.1680589,11.5240655,48.0979654
793,232,1,11.5430956,48.1321152,11.5515199,48.1094856
794,233,0,11.5515374,48.1095194,11.543954,48.1324492
795,233,1,11.368662,48.062454,11.536885,48.176171
796,233,2,11.5430872,48.13217,11.5080636,48.178525
797,234,0,11.5080911,48.1785479,11.5440011,48.1324632
798,234,1,11.603483,48.128174,11.477379,48.1660199
799,235,0,11.4760632,48.1693009,11.370259,48.245016
800,235,1,11.706695,48.0617083,11.6429783,48.2480566
801,235,2,11.588018,48.125465,11.642578,48.24736
802,235,3,11.474064,48.061782,11.583236,48.124226
803,236,0,11.583225,48.124258,11.588005,48.125367
804,236,1,11.511816,48.158299,11.6217616,48.068275
805,237,0,11.6217799,48.0682616,11.60502,48.065843
806,238,0,11.605057,48.065813,11.643042,48.247763
807,238,1,11.4754189,48.0632987,11.5628287,48.1443085
808,238,2,11.5442572,48.1324041,11.5559441,48.1283625
809,239,0,11.5559702,48.1283375,11.5444144,48.1323836
810,239,1,11.5774321,48.1425948,11.5521556,48.1477838
811,23,0,11.5341143,48.1351556,11.5454584,48.1207828
812,240,0,11.5521669,48.1477986,11.5776574,48.1428331
813,240,1,11.544245,48.1324496,11.5443647,48.132477
814,240,2,11.653352,48.07486,11.652428,48.076158
815,241,0,11.652417,48.076193,11.6163211,48.1954168
816,241,1,11.61637,48.14049,11.56448,48.1244999
817,242,0,11.6162207,48.195228,11.6503016,48.07566
818,243,0,11.6503433,48.0756849,11.637205,48.1177749
819,244,0,11.6372099,48.1177716,11.5331916,48.1710216
820,245,0,11.5332349,48.1710083,11.661576,48.234993
821,246,0,11.6615319,48.234966,11.680236,48.248081
822,246,1,11.5431248,48.1322008,11.549173,48.1579554
823,247,0,11.5492022,48.1579286,11.5438681,48.132463
824,247,1,11.585369,48.123819,11.590957,48.126731
825,247,2,11.5310261,48.1041625,11.5618179,48.1039301
826,248,0,11.5617896,48.1038989,11.5319011,48.0999111
827,248,1,11.361039,48.225933,11.544772,48.140484
828,248,2,11.421354,48.144703,11.368218,48.144066
829,249,0,11.368362,48.144081,11.6346716,48.099185
830,249,1,11.5702773,48.1148363,11.5704149,48.1148266
831,249,2,11.5700874,48.1148919,11.5704255,48.1146262
832,249,3,11.5214829,48.1742635,11.5210521,48.1748097
833,24,0,11.545491,48.1207431,11.5802534,48.1329592
834,24,1,11.6329611,48.065961,11.4975269,48.1224719
835,24,2,11.5160538,48.1177957,11.3640543,48.1150383
836,250,0,11.6345983,48.0992066,11.6076449,48.1195649
837,251,0,11.6076966,48.1195333,11.6587933,48.0788316
838,251,1,11.5279698,48.0971913,11.415323,48.0967399
839,252,0,11.4153742,48.0967479,11.4846952,48.0874514
840,252,1,11.6427085,48.248138,11.5643505,48.1921288
841,253,0,11.5643505,48.1921288,11.5048804,48.135184
842,253,1,11.5703632,48.1146774,11.570509,48.1149631
843,253,2,11.3658949,48.1787389,11.3608159,48.158023
844,253,3,11.7216653,48.1836363,11.7205229,48.184289
845,254,0,11.5048686,48.1351848,11.395343,48.145695
846,255,0,11.395348,48.145646,11.600406,48.181374
847,256,0,11.600358,48.1814,11.47333,48.06217
848,256,1,11.565996,48.090216,11.5612295,48.0624093
849,257,0,11.5612218,48.0623983,11.5599843,48.0616125
850,257,1,11.595753,48.0626064,11.3678517,48.0617932
851,257,2,11.5399102,48.1099105,11.5971247,48.0789195
852,257,3,11.5384984,48.0945396,11.5381765,48.0943465
853,257,4,11.5329136,48.247312,11.7078984,48.0624736
854,257,5,11.50144,48.147168,11.615578,48.128617
855,257,6,11.5697649,48.1566669,11.5670859,48.1527869
856,258,0,11.61557,48.128632,11.65242,48.076205
857,259,0,11.6524033,48.0762316,11.547352,48.215169
858,25,0,11.5802598,48.1329534,11.44648,48.19893
859,25,1,11.3617062,48.2254521,11.4731347,48.0616188
860,25,2,11.560216,48.13818,11.559789,48.137993
861,25,3,11.642666,48.247997,11.619645,48.202019
862,260,0,11.54735,48.215114,11.58487,48.197476
863,261,0,11.58488,48.197545,11.4454686,48.1335711
864,261,1,11.588168,48.12532,11.721862,48.149055
865,261,2,11.36083,48.11393,11.46969,48.1541
866,261,3,11.46973,48.15402,11.36086,48.11412
867,262,0,11.4454793,48.1335818,11.6433049,48.0697083
868,264,0,11.7033942,48.1910344,11.361003,48.226146
869,264,1,11.3611256,48.2258207,11.4697482,48.1541393
870,264,2,11.54862,48.12242,11.5041616,48.0876966
871,264,3,11.61829,48.07025,11.61722,48.07075
872,264,4,11.61718,48.071,11.61823,48.07023
873,264,5,11.615532,48.190834,11.615442,48.190631
874,265,0,11.615652,48.190513,11.61604,48.190946
875,265,1,11.616207,48.190994,11.615943,48.19098
876,265,2,11.603837,48.128546,11.616118,48.190943
877,265,3,11.621894,48.189715,11.6161,48.190933
878,265,4,11.615839,48.191101,11.615815,48.190963
879,265,5,11.618684,48.191003,11.616095,48.190968
880,265,6,11.5675789,48.1231909,11.566742,48.1335604
881,266,0,11.5667152,48.1336355,11.5299314,48.0951887
882,267,0,11.5298992,48.0952048,11.5609699,48.1412798
883,268,0,11.5609699,48.1412798,11.5066123,48.0943357
884,268,1,11.3610313,48.2258455,11.3609297,48.1140952
885,269,0,11.506682,48.0943411,11.5766433,48.1620866
886,269,1,11.4739569,48.0616531,11.4667974,48.1540844
887,26,0,11.619409,48.201546,11.559845,48.137959
888,26,1,11.486532,48.14867,11.552404,48.24818
889,26,2,11.544655,48.139667,11.555908,48.141468
890,270,0,11.4670762,48.154093,11.469785,48.154054
891,270,1,11.4656418,48.1468363,11.4734316,48.0618196
892,270,2,11.5574248,48.2481088,11.5574448,48.2482176
893,270,3,11.659043,48.076952,11.5951901,48.0684054
894,271,0,11.5948902,48.0684584,11.489768,48.1659186
895,271,1,11.36086,48.2260384,11.3708736,48.2479328
896,271,2,11.5253538,48.1033624,11.498989,48.0881056
897,272,0,11.4989558,48.0880611,11.5253516,48.1032313
898,272,1,11.5293623,48.099771,11.4726021,48.0616322
899,272,2,11.7093572,48.0618501,11.5585023,48.2479513
900,273,0,11.55913,48.2478333,11.5830689,48.1332119
901,274,0,11.5828519,48.1333982,11.6586583,48.0786516
902,274,1,11.6413,48.245583,11.641169,48.244537
903,274,2,11.3787044,48.1863447,11.3785494,48.1863678
904,274,3,11.6819703,48.1086533,11.6819696,48.1014021
905,275,0,11.681983,48.1014104,11.687442,48.103074
906,275,1,11.535477,48.132308,11.506238,48.230559
907,275,2,11.6020265,48.2481598,11.7204515,48.1841132
908,275,3,11.474791,48.062504,11.533907,48.24483
909,276,0,11.508042,48.229259,11.6824516,48.0943733
910,276,1,11.611854,48.194453,11.615994,48.191033
911,276,2,11.618684,48.191003,11.616095,48.190968
912,276,3,11.616004,48.191039,11.60247,48.178585
913,276,4,11.612582,48.195135,11.616219,48.1911
914,276,5,11.616374,48.190988,11.616008,48.190953
915,276,6,11.615684,48.190675,11.616009,48.190943
916,276,7,11.615867,48.191024,11.616131,48.191063
917,276,8,11.616172,48.191154,11.616128,48.191099
918,276,9,11.537455,48.114426,11.5374158,48.1143828
919,277,0,11.6824232,48.0943733,11.6974566,48.0875183
920,278,0,11.6974616,48.0875299,11.7057916,48.0912133
921,278,1,11.3609512,48.2261248,11.4549368,48.248128
922,278,2,11.467314,48.147104,11.573708,48.139908
923,279,0,11.573741,48.139898,11.572971,48.137783
924,27,0,11.555901,48.141399,11.642952,48.24802
925,27,1,11.547038,48.170992,11.581592,48.151829
926,27,2,11.547038,48.170992,11.581592,48.151829
927,27,3,11.640386,48.243579,11.559438,48.142727
928,27,4,11.64247,48.247696,11.642533,48.247513
929,27,5,11.642135,48.24699,11.636805,48.061745
930,27,6,11.5935178,48.1780106,11.5847457,48.1850149
931,280,0,11.572971,48.137783,11.53966,48.140094
932,281,0,11.539244,48.140117,11.469282,48.14559
933,281,1,11.4658787,48.0931799,11.4206475,48.1303095
934,281,2,11.5772968,48.1548908,11.6429817,48.2481818
935,281,3,11.6424972,48.2475752,11.5678394,48.1501281
936,281,4,11.601279,48.169965,11.60124,48.169946
937,281,5,11.5924051,48.1441959,11.641616,48.2454375
938,281,6,11.4582842,48.0931234,11.4535635,48.0922812
939,282,0,11.4210337,48.1302988,11.65821,48.0770149
940,283,0,11.6582416,48.0770083,11.7188249,48.0843399
941,283,1,11.6425949,48.2480478,11.7061901,48.0617308
942,283,2,11.615663,48.190736,11.616078,48.191031
943,283,3,11.615663,48.190736,11.616078,48.191031
944,283,4,11.611699,48.194363,11.615997,48.190912
945,283,5,11.615564,48.190999,11.574923,48.108882
946,283,6,11.612398,48.191724,11.616183,48.191007
947,283,7,11.547989,48.186214,11.603002,48.178941
948,283,8,11.615635,48.190971,11.616104,48.191002
949,283,9,11.5889614,48.1434577,11.5943956,48.1497126
950,283,10,11.718379,48.149902,11.705447,48.147495
951,284,0,11.705197,48.147457,11.548902,48.131424
952,285,0,11.548892,48.13141,11.548814,48.13105
953,285,1,11.614117,48.190551,11.616123,48.191006
954,285,2,11.531724,48.184434,11.615982,48.190967
955,285,3,11.615653,48.191067,11.615737,48.190946
956,285,4,11.616805,48.190959,11.615783,48.190796
957,285,5,11.5459717,48.1526562,11.629624,48.215454
958,285,6,11.5954685,48.15041,11.5944761,48.1497287
959,285,7,11.61601,48.190908,11.616067,48.19089
960,286,0,11.62964,48.215432,11.3977736,48.1201869
961,286,1,11.616121,48.190929,11.616093,48.19096
962,287,0,11.3980686,48.1203532,11.4007015,48.2482107
963,287,1,11.615187,48.190955,11.616148,48.19096
964,287,2,11.615143,48.191617,11.615939,48.190854
965,287,3,11.5945941,48.1480818,11.5946316,48.1495893
966,287,4,11.5945941,48.1480818,11.5946316,48.1495893
967,287,5,11.5886288,48.1395256,11.5943688,48.1497555
968,287,6,11.616192,48.190874,11.616106,48.190944
969,287,7,11.5888059,48.1427657,11.5944492,48.1497663
970,287,8,11.5559649,48.1416499,11.5636414,48.0618488
971,287,9,11.5885055,48.1422936,11.5944385,48.1497287
972,287,10,11.407276,48.180328,11.40746,48.180415
973,287,11,11.5941166,48.1484681,11.5930062,48.1472504
974,288,0,11.5929901,48.147186,11.5891438,48.1434416
975,288,1,11.592984,48.160974,11.5893899,48.1622789
976,288,2,11.5973299,48.1498146,11.4732724,48.0617791
977,288,3,11.510128,48.162283,11.360863,48.226222
978,288,4,11.4696541,48.1540506,11.3608812,48.1141196
979,288,5,11.7068231,48.0617737,11.6430777,48.2481712
980,288,6,11.5480041,48.1399869,11.5170836,48.1185561
981,289,0,11.5170031,48.1184595,11.4735138,48.0619829
982,289,1,11.5480041,48.1399869,11.4735138,48.0619829
983,289,2,11.6148394,48.0944001,11.6368067,48.061704
984,289,3,11.615412,48.191227,11.615921,48.190979
985,289,4,11.526102,48.091675,11.6322714,48.2148835
986,28,0,11.5847561,48.1850869,11.4131627,48.1586701
987,28,1,11.64266,48.248001,11.707497,48.062214
988,28,2,11.708843,48.062794,11.642794,48.247921
989,28,3,11.642754,48.248066,11.636878,48.061802
990,28,4,11.47452,48.062305,11.642605,48.247494
991,290,0,11.632285,48.2149362,11.485232,48.094997
992,290,1,11.5574026,48.2481336,11.599245,48.138796
993,290,2,11.616151,48.191233,11.551236,48.139753
994,291,0,11.485686,48.095173,11.564538,48.137215
995,291,1,11.5363419,48.1179606,11.5363419,48.1179606
996,291,2,11.5474945,48.1249076,11.5363419,48.1179124
997,291,3,11.5636521,48.0616182,11.5325546,48.0941212
998,291,4,11.615862,48.190966,11.603455,48.128799
999,291,5,11.616129,48.190858,11.616043,48.190986
1000,291,6,11.553967,48.139489,11.615866,48.190863
1001,291,7,11.615725,48.190898,11.616098,48.190919
1002,291,8,11.615187,48.190692,11.596599,48.172862
1003,292,0,11.596034,48.172147,11.616031,48.190938
1004,292,1,11.615391,48.191354,11.614146,48.191636
1005,292,2,11.616039,48.190627,11.61625,48.191003
1006,292,3,11.618713,48.189973,11.527246,48.080786
1007,292,4,11.531724,48.184434,11.615982,48.190967
1008,292,5,11.616077,48.19096,11.615925,48.190969
1009,292,6,11.617762,48.189881,11.616156,48.190994
1010,292,7,11.61584,48.190899,11.58693,48.130845
1011,293,0,11.587025,48.130914,11.616609,48.191004
1012,293,1,11.615671,48.190981,11.615909,48.190937
1013,293,2,11.615841,48.19097,11.616113,48.19085
1014,293,3,11.615763,48.190761,11.619692,48.196329
1015,293,4,11.615819,48.191052,11.616098,48.190949
1016,293,5,11.615758,48.191051,11.553135,48.139531
1017,294,0,11.553256,48.139541,11.616028,48.191038
1018,294,1,11.61373,48.19228,11.615849,48.190989
1019,294,2,11.615723,48.191052,11.616145,48.190965
1020,294,3,11.616477,48.190166,11.616147,48.191013
1021,294,4,11.613715,48.19203,11.61608,48.19091
1022,294,5,11.615671,48.191068,11.616159,48.191001
1023,294,6,11.62391,48.183211,11.61601,48.191227
1024,294,7,11.615877,48.191249,11.615845,48.190977
1025,294,8,11.615746,48.190937,11.59192,48.152875
1026,295,0,11.591903,48.153182,11.616064,48.190918
1027,295,1,11.616032,48.191378,11.616423,48.191163
1028,295,2,11.361051,48.209454,11.5724584,48.062357
1029,295,3,11.615506,48.191113,11.616097,48.190975
1030,295,4,11.615856,48.190868,11.616057,48.190936
1031,295,5,11.615856,48.190868,11.616057,48.190936
1032,295,6,11.615616,48.191157,11.589179,48.165587
1033,296,0,11.588685,48.165112,11.616115,48.19094
1034,296,1,11.614182,48.191859,11.615991,48.191032
1035,296,2,11.616012,48.191038,11.616003,48.190906
1036,296,3,11.606851,48.1270795,11.6631168,48.0620065
1037,296,4,11.5688533,48.1490481,11.5316597,48.1821723
1038,296,5,11.7222313,48.0793528,11.6413803,48.0889348
1039,297,0,11.531378,48.1821665,11.36573,48.06161
1040,297,1,11.7227682,48.0793057,11.6412478,48.088932
1041,297,2,11.5891,48.131462,11.60919,48.065708
1042,297,3,11.3608716,48.2259683,11.5330283,48.2480366
1043,297,4,11.679114,48.110472,11.578476,48.090868
1044,298,0,11.578532,48.090889,11.676942,48.110242
1045,298,1,11.7089684,48.0618242,11.3809547,48.2301243
1046,299,0,11.3812601,48.2295572,11.5323862,48.1562008
1047,299,1,11.5891,48.131462,11.589923,48.131165
1048,299,2,11.3608968,48.2095808,11.4450416,48.2480864
1049,299,3,11.717598,48.06737,11.721488,48.183451
1050,299,4,11.558175,48.175693,11.625586,48.136651
1051,29,0,11.4131353,48.1587799,11.3611589,48.114172
1052,29,1,11.633951,48.064882,11.588121,48.125332
1053,29,2,11.475412,48.06333,11.55947,48.142774
1054,29,3,11.545827,48.139529,11.547103,48.139301
1055,29,4,11.5424188,48.0617305,11.571111,48.0985339
1056,2,0,11.7134196,48.204166,11.7228561,48.2053422
1057,2,1,11.5603587,48.1183739,11.6051544,48.1409472
1058,300,0,11.625388,48.13664,11.720074,48.141896
1059,300,1,11.393577,48.206711,11.712524,48.064622
1060,300,2,11.362263,48.225137,11.712524,48.064622
1061,300,3,11.362263,48.225137,11.707862,48.062345
