ogc_fid,page_no,track_id,summary,distance,duration,walking_distance,walking_duration,geojson,switch_points,existence
427,1340,0,Walking,1194.90204332743,15.932027244325903,1194.90204332743,15.932027244325903,427_1340_0_1.geojson,0,TRUE
428,1341,0,Walking,8521.943636283615,113.62591515016412,8521.943636283615,113.62591515016412,428_1341_0_1.geojson,0,TRUE
429,1342,0,Walking,1795.4277519468308,23.93903669256455,1795.4277519468308,23.93903669256455,429_1342_0_1.geojson,0,TRUE
430,1343,0,Walking,981.0615688607799,13.080820918111026,981.0615688607799,13.080820918111026,430_1343_0_1.geojson,0,TRUE
431,1344,0,"Driving, parking and walking",1199.6159929940204,3.239904573480062,28.11480061839,0.37493900824426435,431_1344_0_1.geojson,1,TRUE
431,1344,0,Walking,542.61320173578,7.2348426897923135,542.61320173578,7.2348426897923135,431_1344_0_2.geojson,0,TRUE
432,1345,0,Walking,1923.5453463687902,25.64727128485308,1923.5453463687902,25.64727128485308,432_1345_0_1.geojson,0,TRUE
433,1346,0,"Driving, parking and walking",2609.66421833583,9.25853273204217,312.77033127584,4.170346083667442,433_1346_0_1.geojson,1,TRUE
433,1346,0,Walking,2406.4907419754413,32.086543226259,2406.4907419754413,32.086543226259,433_1346_0_2.geojson,0,TRUE
434,1347,0,Walking,242.36224964553998,3.2314966619324546,242.36224964553998,3.2314966619324546,434_1347_0_1.geojson,0,TRUE
434,1347,0,"Driving, parking and walking",600.00612327154,5.175584912372513,182.89355971417,2.4386557961828386,434_1347_0_2.geojson,1,TRUE
435,1348,0,Walking,432.40723977761996,5.765429863687186,432.40723977761996,5.765429863687186,435_1348_0_1.geojson,0,TRUE
436,1349,0,Walking,534.46397687218,7.126186358277918,534.46397687218,7.126186358277918,436_1349_0_1.geojson,0,TRUE
438,134,1,"Driving, parking and walking",2730.65013233389,16.136517851786078,735.7379458037999,9.809914277359477,438_134_1_1.geojson,1,TRUE
438,134,1,Walking,2457.23095758744,32.76307943441729,2457.23095758744,32.76307943441729,438_134_1_2.geojson,0,TRUE
439,1350,0,Walking,760.3295116622601,10.13772682213812,760.3295116622601,10.13772682213812,439_1350_0_1.geojson,0,TRUE
440,1351,0,"Driving, parking and walking",2434.4761985655605,11.102525676418965,541.5461523300199,7.220690364382215,440_1351_0_1.geojson,1,TRUE
440,1351,0,Walking,1230.5909578500598,16.407879437959785,1230.5909578500598,16.407879437959785,440_1351_0_2.geojson,0,TRUE
441,1352,0,"Driving, parking and walking",3156.6085638788,10.367160270310409,353.37768640656003,4.711777485409023,441_1352_0_1.geojson,1,TRUE
441,1352,0,Walking,1970.0761230635599,26.26768164078179,1970.0761230635599,26.26768164078179,441_1352_0_2.geojson,0,TRUE
442,1353,0,Walking,518.84399082649,6.917919877669238,518.84399082649,6.917919877669238,442_1353_0_1.geojson,0,TRUE
442,1353,0,"Driving, parking and walking",1179.2785196295497,7.365612689132301,396.24774110554,5.2833782147273265,442_1353_0_2.geojson,1,TRUE
443,1354,0,"Driving, parking and walking",2161.2007249766903,5.705464015091429,86.56506508742999,1.1542758678295157,443_1354_0_1.geojson,1,TRUE
443,1354,0,Walking,1677.22182421308,22.362957656118493,1677.22182421308,22.362957656118493,443_1354_0_2.geojson,0,TRUE
444,1355,0,"Driving, parking and walking",3657.9368800663597,10.454117626756656,290.6521202198899,3.8754366029221794,444_1355_0_1.geojson,1,TRUE
445,1356,0,Walking,2608.9938134475497,34.78658417921369,2608.9938134475497,34.78658417921369,445_1356_0_1.geojson,0,TRUE
446,1357,0,"Driving, parking and walking",2413.26452554843,6.678138822021771,119.73001805826999,1.596475240772944,446_1357_0_1.geojson,1,TRUE
446,1357,0,Walking,1832.89228955638,24.438563860690635,1832.89228955638,24.438563860690635,446_1357_0_2.geojson,0,TRUE
447,1358,0,Walking,33.24634384919,0.44328458465475845,33.24634384919,0.44328458465475845,447_1358_0_1.geojson,0,TRUE
447,1358,0,"Driving, parking and walking",259.43129786855,4.187339663974713,139.74627981028,1.8633587307990767,447_1358_0_2.geojson,1,TRUE
448,1359,0,Walking,0.0,0.0,0.0,0.0,448_1359_0_1.geojson,0,TRUE
449,135,0,"Driving, parking and walking",2534.0210908902,13.677022387021722,558.6198507476,7.4483396766160475,449_135_0_1.geojson,1,TRUE
449,135,0,Walking,2239.81673829506,29.8642231771928,2239.81673829506,29.8642231771928,449_135_0_2.geojson,0,TRUE
450,1360,0,Walking,6613.930816405792,88.18574421852342,6613.930816405792,88.18574421852342,450_1360_0_1.geojson,0,TRUE
451,1361,0,"Driving, parking and walking",19671.68641208415,54.472647655729325,1371.0837257753699,18.2811913436259,451_1361_0_1.geojson,1,TRUE
451,1361,0,Walking,18388.396867462183,245.17862489888307,18388.396867462183,245.17862489888307,451_1361_0_2.geojson,0,TRUE
452,1362,0,"Driving, parking and walking",19656.52475713568,58.76998289164736,1730.4124776273002,23.072241368306322,452_1362_0_1.geojson,1,TRUE
452,1362,0,Walking,16156.821034402767,215.42428045816487,16156.821034402767,215.42428045816487,452_1362_0_2.geojson,0,TRUE
453,1363,0,"Driving, parking and walking",21199.56925538407,49.39743541251205,695.7293316610001,9.276466088790142,453_1363_0_1.geojson,1,TRUE
453,1363,0,Walking,19065.1451222201,254.20193496229894,19065.1451222201,254.20193496229894,453_1363_0_2.geojson,0,TRUE
454,1364,0,Walking,606.51775432953,8.086903391040183,606.51775432953,8.086903391040183,454_1364_0_1.geojson,0,TRUE
454,1364,0,"Driving, parking and walking",1903.66970393966,15.571433953278582,1015.16522209885,13.535611294617496,454_1364_0_2.geojson,1,TRUE
455,1365,0,"Driving, parking and walking",7671.694182343471,19.998459853835797,452.45850450121,6.032855060001053,455_1365_0_1.geojson,1,TRUE
455,1365,0,Walking,5889.073113337558,78.52097484430452,5889.073113337558,78.52097484430452,455_1365_0_2.geojson,0,TRUE
456,1366,0,"Driving, parking and walking",3456.76936482144,13.36993374850745,580.58739409712,7.741240254608916,456_1366_0_1.geojson,1,TRUE
456,1366,0,Walking,2634.3361372761997,35.12448183026153,2634.3361372761997,35.12448183026153,456_1366_0_2.geojson,0,TRUE
458,1368,0,"Driving, parking and walking",5192.951120826137,18.711395852201825,758.32902056308,10.111128607482456,458_1368_0_1.geojson,1,TRUE
459,1369,0,"Driving, parking and walking",2188.02698466546,11.566884168287684,618.5698881911401,8.247673509194584,459_1369_0_1.geojson,1,TRUE
459,1369,0,Walking,1598.5899069064303,21.31453209203244,1598.5899069064303,21.31453209203244,459_1369_0_2.geojson,0,TRUE
460,136,0,Walking,3600.6516899098992,48.00868919867865,3600.6516899098992,48.00868919867865,460_136_0_1.geojson,0,TRUE
461,136,1,"Driving, parking and walking",34417.3874446976,62.31732675291151,333.44214799022996,4.445970306525287,461_136_1_1.geojson,1,TRUE
461,136,1,Walking,31467.894615741832,419.5719282088424,31467.894615741832,419.5719282088424,461_136_1_2.geojson,0,TRUE
462,136,2,Walking,3532.5424261585313,47.10056568199598,3532.5424261585313,47.10056568199598,462_136_2_1.geojson,0,TRUE
463,1370,0,Walking,3901.603783866341,52.02138378475446,3901.603783866341,52.02138378475446,463_1370_0_1.geojson,0,TRUE
465,1372,0,"Driving, parking and walking",7555.126752745127,26.752089573349245,1050.1705481001502,14.00234897463366,465_1372_0_1.geojson,1,TRUE
466,1373,0,Walking,10584.835857327347,141.13114476401182,10584.835857327347,141.13114476401182,466_1373_0_1.geojson,0,TRUE
467,1374,0,"Driving, parking and walking",8825.77134871741,20.97418729297189,103.6939643147,1.3826611908592117,467_1374_0_1.geojson,1,TRUE
467,1374,0,Walking,8777.230796655718,117.02974395511703,8777.230796655718,117.02974395511703,467_1374_0_2.geojson,0,TRUE
469,1376,0,"Driving, parking and walking",14765.55604050319,38.758811113174445,375.1635797045199,5.002256062714429,469_1376_0_1.geojson,1,TRUE
470,1377,0,Walking,2795.20787629765,37.269438350542174,2795.20787629765,37.269438350542174,470_1377_0_1.geojson,0,TRUE
471,1378,0,"Driving, parking and walking",9411.750972582318,34.33715602742065,1399.9851831462,18.666544108569333,471_1378_0_1.geojson,1,TRUE
471,1378,0,Walking,8875.879324058065,118.34505765381158,8875.879324058065,118.34505765381158,471_1378_0_2.geojson,0,TRUE
472,1379,0,"Driving, parking and walking",1808.7139710100298,9.095289841312159,419.69785881863004,5.5960464509010786,472_1379_0_1.geojson,1,TRUE
472,1379,0,Walking,1151.48796373461,15.353172849756419,1151.48796373461,15.353172849756419,472_1379_0_2.geojson,0,TRUE
473,137,0,"Driving, parking and walking",4094.5916239952476,9.938324476819725,169.03860527610001,2.253923070342367,473_137_0_1.geojson,1,TRUE
473,137,0,Walking,3402.834714762469,45.37112953005284,3402.834714762469,45.37112953005284,473_137_0_2.geojson,0,TRUE
475,1380,0,"Driving, parking and walking",9105.390637000397,26.943151000989673,782.8614024333901,10.438227032419107,475_1380_0_1.geojson,1,TRUE
475,1380,0,Walking,7358.67470408434,98.11566272087921,7358.67470408434,98.11566272087921,475_1380_0_2.geojson,0,TRUE
476,1381,0,"Driving, parking and walking",5557.902847226267,17.67210978397979,535.7432933015699,7.143318910669744,476_1381_0_1.geojson,1,TRUE
476,1381,0,Walking,5461.290893061717,72.8172119073075,5461.290893061717,72.8172119073075,476_1381_0_2.geojson,0,TRUE
477,1382,0,"Driving, parking and walking",11074.234691723104,22.85583668150154,287.28787786428006,3.8305800381808255,477_1382_0_1.geojson,1,TRUE
477,1382,0,Walking,9157.654065235483,122.10205420283464,9157.654065235483,122.10205420283464,477_1382_0_2.geojson,0,TRUE
478,1383,0,"Driving, parking and walking",7457.02466848784,28.46496530671836,1111.5275395747701,14.820442194293216,478_1383_0_1.geojson,1,TRUE
478,1383,0,Walking,6444.143698749953,85.92191598311786,6444.143698749953,85.92191598311786,478_1383_0_2.geojson,0,TRUE
479,1384,0,"Driving, parking and walking",14281.554509404292,33.308558317194304,420.84519830395,5.611344310705306,479_1384_0_1.geojson,1,TRUE
480,1385,0,"Driving, parking and walking",9284.481613922011,28.765308695119046,585.85157231815,7.811429297555806,480_1385_0_1.geojson,1,TRUE
480,1385,0,Walking,6835.5804062138905,91.141072082624,6835.5804062138905,91.141072082624,480_1385_0_2.geojson,0,TRUE
481,1386,0,"Driving, parking and walking",13900.483688617096,28.111305410432674,165.95389189572,2.2127935586040692,481_1386_0_1.geojson,1,TRUE
481,1386,0,Walking,13073.45005099549,174.3126673461707,13073.45005099549,174.3126673461707,481_1386_0_2.geojson,0,TRUE
482,1387,0,"Driving, parking and walking",2797.7863617049507,12.650706221345875,566.82253786455,7.557708838175107,482_1387_0_1.geojson,1,TRUE
482,1387,0,Walking,2533.499136104481,33.779988481308614,2533.499136104481,33.779988481308614,482_1387_0_2.geojson,0,TRUE
483,1388,0,"Driving, parking and walking",16137.88090836791,39.114556887550194,760.19411501945,10.13599653356733,483_1388_0_1.geojson,1,TRUE
483,1388,0,Walking,14369.50517427216,191.5934023231499,14369.50517427216,191.5934023231499,483_1388_0_2.geojson,0,TRUE
484,1389,0,"Driving, parking and walking",21462.67334590737,49.614936752459066,878.3015465116398,11.71076228679259,484_1389_0_1.geojson,1,TRUE
484,1389,0,Walking,20662.00624444115,275.4934165918597,20662.00624444115,275.4934165918597,484_1389_0_2.geojson,0,TRUE
485,138,0,"Driving, parking and walking",15973.564366143324,41.85088135195518,853.9706321987501,11.38635009595487,485_138_0_1.geojson,1,TRUE
486,1390,0,Walking,14235.851780866544,189.81135707774618,14235.851780866544,189.81135707774618,486_1390_0_1.geojson,0,TRUE
487,1391,0,Walking,4275.49747143258,57.00663295229188,4275.49747143258,57.00663295229188,487_1391_0_1.geojson,0,TRUE
488,1392,0,"Driving, parking and walking",12849.525094793598,31.597907903154407,528.09077076947,7.041285276908664,488_1392_0_1.geojson,1,TRUE
488,1392,0,Walking,11861.884224847383,158.158456330903,11861.884224847383,158.158456330903,488_1392_0_2.geojson,0,TRUE
489,1393,0,Walking,4786.491026791379,63.819880357058864,4786.491026791379,63.819880357058864,489_1393_0_1.geojson,0,TRUE
490,1394,0,Walking,17875.985046569964,238.3464672870037,17875.985046569964,238.3464672870037,490_1394_0_1.geojson,0,TRUE
491,1395,0,"Driving, parking and walking",7425.827678071049,31.142116251427577,1466.2324061537101,19.54984041533393,491_1395_0_1.geojson,1,TRUE
491,1395,0,Walking,4181.828649853831,55.757715331244995,4181.828649853831,55.757715331244995,491_1395_0_2.geojson,0,TRUE
492,1396,0,Walking,9807.817478983583,130.77089971945432,9807.817478983583,130.77089971945432,492_1396_0_1.geojson,0,TRUE
493,1397,0,"Driving, parking and walking",1365.39157429139,12.931918522193511,874.52525882608,11.660411784318585,493_1397_0_1.geojson,1,TRUE
493,1397,0,Walking,1330.4210901485103,17.738947868602455,1330.4210901485103,17.738947868602455,493_1397_0_2.geojson,0,TRUE
495,13,0,"Driving, parking and walking",18558.507663943485,115.84213760407359,6772.132344471889,90.29517292606613,495_13_0_1.geojson,1,TRUE
495,13,0,Walking,17745.427869972373,236.60570493237353,17745.427869972373,236.60570493237353,495_13_0_2.geojson,0,TRUE
496,13,1,Walking,0.0,0.0,0.0,0.0,496_13_1_1.geojson,0,TRUE
497,13,2,Walking,0.0,0.0,0.0,0.0,497_13_2_1.geojson,0,TRUE
497,13,2,"Driving, parking and walking",1643.29426895843,11.161661127323345,641.21794168884,8.549647555829829,497_13_2_2.geojson,1,TRUE
498,13,3,Walking,789.7849641187,10.530466188223006,789.7849641187,10.530466188223006,498_13_3_1.geojson,0,TRUE
498,13,3,"Driving, parking and walking",10175.31216174778,76.83622622690191,4846.28149276584,64.61716157004966,498_13_3_2.geojson,1,TRUE
499,13,4,Walking,41.9951241611,0.5599349888132669,41.9951241611,0.5599349888132669,499_13_4_1.geojson,0,TRUE
502,140,0,"Driving, parking and walking",10999.015301763762,28.345126344253522,557.34502140806,7.43134195208889,502_140_0_1.geojson,1,TRUE
503,140,1,"Driving, parking and walking",6501.895721226501,26.60570173601252,741.0328206792299,9.880512609031701,503_140_1_1.geojson,1,TRUE
503,140,1,Walking,3078.4274185816394,41.04569891431925,3078.4274185816394,41.04569891431925,503_140_1_2.geojson,0,TRUE
504,141,0,"Driving, parking and walking",9106.143869141542,23.909358745627497,76.00300881121001,1.0134484508136015,504_141_0_1.geojson,1,TRUE
505,141,1,"Driving, parking and walking",6480.995910967352,26.327037599224546,720.1330104200799,9.601848472243729,505_141_1_1.geojson,1,TRUE
505,141,1,Walking,3203.2512335310894,42.710016446974414,3203.2512335310894,42.710016446974414,505_141_1_2.geojson,0,TRUE
506,142,0,Walking,12781.379051962382,170.41838735907217,12781.379051962382,170.41838735907217,506_142_0_1.geojson,0,TRUE
507,142,1,Walking,2301.77566141619,30.690342152139138,2301.77566141619,30.690342152139138,507_142_1_1.geojson,0,TRUE
508,143,0,"Driving, parking and walking",2546.774652053399,6.932854628382034,169.03860527610001,2.253923070342367,508_143_0_1.geojson,1,TRUE
508,143,0,Walking,2218.1977820904203,29.575970427798325,2218.1977820904203,29.575970427798325,508_143_0_2.geojson,0,TRUE
509,143,1,"Driving, parking and walking",3247.5561331228896,26.957499210799405,1704.9264692616798,22.732427923432237,509_143_1_1.geojson,1,TRUE
509,143,1,Walking,3247.5111331228895,43.300148441530276,3247.5111331228895,43.300148441530276,509_143_1_2.geojson,0,TRUE
510,144,0,"Driving, parking and walking",3474.783893803271,11.890479081919942,307.80447446902,4.104134659576675,510_144_0_1.geojson,1,TRUE
510,144,0,Walking,3231.07386166723,43.08098482212202,3231.07386166723,43.08098482212202,510_144_0_2.geojson,0,TRUE
511,144,1,Walking,12704.492440181535,169.3932325353304,12704.492440181535,169.3932325353304,511_144_1_1.geojson,0,TRUE
512,144,2,"Driving, parking and walking",5785.096179059932,21.55428361761573,988.38866458803,13.178590527807453,512_144_2_1.geojson,1,TRUE
512,144,2,Walking,5060.59502728537,67.47460036363626,5060.59502728537,67.47460036363626,512_144_2_2.geojson,0,TRUE
513,145,0,"Driving, parking and walking",14947.698235342385,40.36786069950965,992.0479891150102,13.227381521500398,513_145_0_1.geojson,1,TRUE
513,145,0,Walking,11042.612281802913,147.23483042367064,11042.612281802913,147.23483042367064,513_145_0_2.geojson,0,TRUE
514,145,1,Walking,2018.52755757835,26.91370076764405,2018.52755757835,26.91370076764405,514_145_1_1.geojson,0,TRUE
515,146,0,"Driving, parking and walking",2201.6513180073302,8.376684202100869,285.8113580841,3.8108931077784742,515_146_0_1.geojson,1,TRUE
515,146,0,Walking,2105.7082586455303,28.07611011520354,2105.7082586455303,28.07611011520354,515_146_0_2.geojson,0,TRUE
517,147,0,"Driving, parking and walking",9215.25188357718,18.2256836156598,54.47303198559,0.7263820931393857,517_147_0_1.geojson,1,TRUE
517,147,0,Walking,8325.918730783877,111.01224974350751,8325.918730783877,111.01224974350751,517_147_0_2.geojson,0,TRUE
518,147,1,"Driving, parking and walking",6346.26054098364,19.586151266409008,664.3396359418999,8.857936812536522,518_147_1_1.geojson,1,TRUE
518,147,1,Walking,5048.43161417916,67.31242152222049,5048.43161417916,67.31242152222049,518_147_1_2.geojson,0,TRUE
519,148,0,Walking,5059.546195966612,67.46061594605283,5059.546195966612,67.46061594605283,519_148_0_1.geojson,0,TRUE
521,148,2,Walking,5606.616424375791,74.75488565815695,5606.616424375791,74.75488565815695,521_148_2_1.geojson,0,TRUE
522,148,3,Walking,2092.92175966047,27.905623462069833,2092.92175966047,27.905623462069833,522_148_3_1.geojson,0,TRUE
523,149,0,"Driving, parking and walking",2276.0455200894503,8.528294580640061,285.8113580841,3.8108931077784742,523_149_0_1.geojson,1,TRUE
523,149,0,Walking,2126.37443102328,28.35165908023952,2126.37443102328,28.35165908023952,523_149_0_2.geojson,0,TRUE
524,149,1,Walking,5503.608286045957,73.38144381376263,5503.608286045957,73.38144381376263,524_149_1_1.geojson,0,TRUE
525,149,2,Walking,365.97555444825,4.879674059297801,365.97555444825,4.879674059297801,525_149_2_1.geojson,0,TRUE
526,149,3,Walking,8485.040966101247,113.13387954773381,8485.040966101247,113.13387954773381,526_149_3_1.geojson,0,TRUE
528,14,1,Walking,0.0,0.0,0.0,0.0,528_14_1_1.geojson,0,TRUE
528,14,1,"Driving, parking and walking",2327.6007382257603,18.522221220422797,1170.10215364447,15.60143704855393,528_14_1_2.geojson,1,TRUE
529,14,2,Walking,11019.841944324835,146.9312259239638,11019.841944324835,146.9312259239638,529_14_2_1.geojson,0,TRUE
531,14,4,Walking,0.0,0.0,0.0,0.0,531_14_4_1.geojson,0,TRUE
531,14,4,"Driving, parking and walking",3046.9136334105897,15.61718204319448,841.29432047983,11.217332606369693,531_14_4_2.geojson,1,TRUE
532,14,5,"Driving, parking and walking",9282.37553097069,28.28084081422373,894.2740421238699,11.923728894955126,532_14_5_1.geojson,1,TRUE
532,14,5,Walking,8326.461829700598,111.0194910623971,8326.461829700598,111.0194910623971,532_14_5_2.geojson,0,TRUE
533,150,0,"Driving, parking and walking",9827.842166006105,29.773313217862118,948.6178100735799,12.648312467616115,533_150_0_1.geojson,1,TRUE
533,150,0,Walking,8391.385564588865,111.8851408609051,8391.385564588865,111.8851408609051,533_150_0_2.geojson,0,TRUE
534,150,1,Walking,487.58548493928004,6.501139799174147,487.58548493928004,6.501139799174147,534_150_1_1.geojson,0,TRUE
535,150,2,Walking,1287.97588906155,17.173011854111063,1287.97588906155,17.173011854111063,535_150_2_1.geojson,0,TRUE
536,151,0,"Driving, parking and walking",2843.9502609177403,11.11991621808217,423.04923197350996,5.640731426299366,536_151_0_1.geojson,1,TRUE
536,151,0,Walking,1245.8760661671101,16.6116808821866,1245.8760661671101,16.6116808821866,536_151_0_2.geojson,0,TRUE
537,151,1,"Driving, parking and walking",15938.835634306168,37.98843040184154,625.1197342979399,8.335004790618363,537_151_1_1.geojson,1,TRUE
537,151,1,Walking,15687.742933843974,209.16990578406333,15687.742933843974,209.16990578406333,537_151_1_2.geojson,0,TRUE
538,151,2,Walking,335.90254163099996,4.478700555068803,335.90254163099996,4.478700555068803,538_151_2_1.geojson,0,TRUE
538,151,2,"Driving, parking and walking",10466.110426144676,81.48963185157314,5202.04471153514,69.36067115362845,538_151_2_2.geojson,1,TRUE
539,152,0,Walking,11285.663042850123,150.47550723762555,11285.663042850123,150.47550723762555,539_152_0_1.geojson,0,TRUE
540,152,1,Walking,1204.352542974,16.058033906279856,1204.352542974,16.058033906279856,540_152_1_1.geojson,0,TRUE
540,152,1,"Driving, parking and walking",4410.461544562079,29.03689467017545,1718.0659579094802,22.907621105402466,540_152_1_2.geojson,1,TRUE
541,153,0,"Driving, parking and walking",4925.227131374528,28.64147284785468,1643.8611335984003,21.91822344792387,541_153_0_1.geojson,1,TRUE
541,153,0,Walking,2602.1655553045002,34.695540737306594,2602.1655553045002,34.695540737306594,541_153_0_2.geojson,0,TRUE
543,155,0,"Driving, parking and walking",612.4237131958199,2.7878873829191395,134.03090941637,1.7871537922138003,543_155_0_1.geojson,1,TRUE
543,155,0,Walking,437.9710015951,5.839613354586734,437.9710015951,5.839613354586734,543_155_0_2.geojson,0,TRUE
544,156,0,"Driving, parking and walking",2854.6883002231802,20.65275727506579,1318.7129275831799,17.582914034398446,544_156_0_1.geojson,1,TRUE
544,156,0,Walking,2545.26286149328,33.936838153158895,2545.26286149328,33.936838153158895,544_156_0_2.geojson,0,TRUE
545,156,1,Walking,3631.039226297741,48.41385635051549,3631.039226297741,48.41385635051549,545_156_1_1.geojson,0,TRUE
546,156,2,Walking,4542.943019586761,60.572573594338714,4542.943019586761,60.572573594338714,546_156_2_1.geojson,0,TRUE
547,156,3,"Driving, parking and walking",4551.1715052131685,18.19928781188575,818.5485125105702,10.914055166780317,547_156_3_1.geojson,1,TRUE
547,156,3,Walking,2658.4386868710994,35.44584915819273,2658.4386868710994,35.44584915819273,547_156_3_2.geojson,0,TRUE
548,157,0,Walking,3298.4290293996087,43.97905372521818,3298.4290293996087,43.97905372521818,548_157_0_1.geojson,0,TRUE
549,157,1,Walking,526.7320271675001,7.023093695549109,526.7320271675001,7.023093695549109,549_157_1_1.geojson,0,TRUE
550,158,0,"Driving, parking and walking",31185.057297258318,71.81575803100253,929.3439045188098,12.391327060219822,550_158_0_1.geojson,1,TRUE
550,158,0,Walking,28643.41529452113,381.91220392599377,28643.41529452113,381.91220392599377,550_158_0_2.geojson,0,TRUE
551,159,0,"Driving, parking and walking",11317.536735708682,25.370487066826758,181.99737966339998,2.4267067288392683,551_159_0_1.geojson,1,TRUE
551,159,0,Walking,9838.333008849473,131.17777345099833,9838.333008849473,131.17777345099833,551_159_0_2.geojson,0,TRUE
552,15,0,"Driving, parking and walking",10744.662044242707,30.30264580391021,778.3888290411101,10.378592720522189,552_15_0_1.geojson,1,TRUE
552,15,0,Walking,9407.412290605438,125.43216387442551,9407.412290605438,125.43216387442551,552_15_0_2.geojson,0,TRUE
553,15,1,Walking,534.82238863412,7.1309651817704385,534.82238863412,7.1309651817704385,553_15_1_1.geojson,0,TRUE
555,15,3,"Driving, parking and walking",14641.70950389269,40.28776026076283,953.4314204295401,12.712493939028755,555_15_3_1.geojson,1,TRUE
555,15,3,Walking,11732.52561689547,156.43367489154855,11732.52561689547,156.43367489154855,555_15_3_2.geojson,0,TRUE
556,160,0,Walking,7332.156026200333,97.76208034909331,7332.156026200333,97.76208034909331,556_160_0_1.geojson,0,TRUE
557,160,1,Walking,0.0,0.0,0.0,0.0,557_160_1_1.geojson,0,TRUE
557,160,1,"Driving, parking and walking",1452.7772034211,11.881404107254104,711.0748367719,9.481072823601632,557_160_1_2.geojson,1,TRUE
558,161,0,Walking,3858.007376529732,51.44009835360112,3858.007376529732,51.44009835360112,558_161_0_1.geojson,0,TRUE
559,162,0,"Driving, parking and walking",5896.780778092423,12.241182609392155,53.903699938200006,0.7187909991742047,559_162_0_1.geojson,1,TRUE
559,162,0,Walking,5706.062172225344,76.08082896281432,5706.062172225344,76.08082896281432,559_162_0_2.geojson,0,TRUE
560,162,1,Walking,61.5304545394,0.8204060605232824,61.5304545394,0.8204060605232824,560_162_1_1.geojson,0,TRUE
560,162,1,"Driving, parking and walking",1542.9999721202296,11.137657346399628,656.1791004849701,8.749129673111062,560_162_1_2.geojson,1,TRUE
561,162,2,"Driving, parking and walking",2524.30886592051,11.620559200623832,549.60865841103,7.328190445462082,561_162_2_1.geojson,1,TRUE
562,163,0,"Driving, parking and walking",3270.184066905881,13.005304012588239,561.37271683218,7.485044557743688,562_163_0_1.geojson,1,TRUE
562,163,0,Walking,1265.42740515558,16.87236540203222,1265.42740515558,16.87236540203222,562_163_0_2.geojson,0,TRUE
563,164,0,Walking,8928.612255727361,119.04816340940056,8928.612255727361,119.04816340940056,563_164_0_1.geojson,0,TRUE
564,164,1,Walking,1256.42845288869,16.75237937180732,1256.42845288869,16.75237937180732,564_164_1_1.geojson,0,TRUE
565,165,0,"Driving, parking and walking",16273.086166234427,49.50157021295359,1397.02301699686,18.627048559911564,565_165_0_1.geojson,1,TRUE
565,165,0,Walking,13710.240651522368,182.80320868650773,13710.240651522368,182.80320868650773,565_165_0_2.geojson,0,TRUE
566,166,0,Walking,7914.61374110118,105.52818321441859,7914.61374110118,105.52818321441859,566_166_0_1.geojson,0,TRUE
567,167,0,"Driving, parking and walking",17340.310233817934,47.49996136447865,1198.1824567721299,15.975841090255127,567_167_0_1.geojson,1,TRUE
567,167,0,Walking,14666.042783791016,195.54723711672472,14666.042783791016,195.54723711672472,567_167_0_2.geojson,0,TRUE
569,167,2,Walking,141.2483409059,1.8833112120739584,141.2483409059,1.8833112120739584,569_167_2_1.geojson,0,TRUE
570,167,3,Walking,119.18043933070001,1.5890725244053607,119.18043933070001,1.5890725244053607,570_167_3_1.geojson,0,TRUE
570,167,3,"Driving, parking and walking",2638.4848161660007,20.051041458860837,1170.8496909335,15.611404212407637,570_167_3_2.geojson,1,TRUE
572,168,0,"Driving, parking and walking",6264.97760182685,29.359282991124786,1468.27086250249,19.577019833317596,572_168_0_1.geojson,1,TRUE
572,168,0,Walking,4318.217733002439,57.576236439888625,4318.217733002439,57.576236439888625,572_168_0_2.geojson,0,TRUE
573,169,0,Walking,5749.4117737836805,76.65882365025742,5749.4117737836805,76.65882365025742,573_169_0_1.geojson,0,TRUE
574,16,0,"Driving, parking and walking",9240.312401408863,32.72645747729482,1117.49443626974,14.900000816892618,574_16_0_1.geojson,1,TRUE
574,16,0,Walking,8313.203705343925,110.84271607097524,8313.203705343925,110.84271607097524,574_16_0_2.geojson,0,TRUE
575,16,1,"Driving, parking and walking",20971.7849888437,59.26872499267347,1422.622161921742,18.96837049224247,575_16_1_1.geojson,1,TRUE
575,16,1,Walking,19174.33875387686,255.65785005105238,19174.33875387686,255.65785005105238,575_16_1_2.geojson,0,TRUE
576,170,0,Walking,10350.20808630097,138.00277448366793,10350.20808630097,138.00277448366793,576_170_0_1.geojson,0,TRUE
577,170,1,Walking,0.0,0.0,0.0,0.0,577_170_1_1.geojson,0,TRUE
577,170,1,"Driving, parking and walking",2248.8382823808897,15.10438242347421,916.4268218714599,12.219099291588922,577_170_1_2.geojson,1,TRUE
578,170,2,"Driving, parking and walking",7246.006503033231,35.044000800748805,1795.29859107121,23.937389547556297,578_170_2_1.geojson,1,TRUE
578,170,2,Walking,6518.174622390371,86.90899496498768,6518.174622390371,86.90899496498768,578_170_2_2.geojson,0,TRUE
579,171,0,"Driving, parking and walking",7600.605897903476,32.18242107755406,1484.2640624696203,19.790262499545467,579_171_0_1.geojson,1,TRUE
579,171,0,Walking,6417.042609091219,85.56056812100236,6417.042609091219,85.56056812100236,579_171_0_2.geojson,0,TRUE
580,172,0,"Driving, parking and walking",11936.590778668371,28.48568395942218,527.48933208189,7.033266094407618,580_172_0_1.geojson,1,TRUE
